Order,Property Id,DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Natural Gas Use (kBtu),Weather Normalized Site Natural Gas Use (therms),Water Intensity (All Water Sources) (gal/ft²),Latitude,Longitude,Community Board,Census Tract,log_Direct GHG Emissions (Metric Tons CO2e),Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility,Largest Property Use Type
7389,4043959,108132.0,1974,1,100,64.8,1.5,0.6,6644199.8,70455.4,2.03,40.839984,-73.882236,6.0,359.0,5.8661847306812245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
7001,4000380,52452.0,1915,1,100,68.5,4.4,0.6,3283341.3,35547.7,78.77,40.816635,-73.888239,2.0,93.0,5.161351511474879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
7878,2968731,68340.0,1948,1,100,68.2,3.3,0.0,136729.0,1367.3,67.68,40.867766,-73.89038,7.0,40501.0,5.661570625846892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
5714,3433036,64885.0,1927,1,100,84.8,5.0,0.7,4815910.2,52908.4,135.33,40.817599,-73.941227,10.0,230.0,5.5443958891447425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
11312,2810293,117884.0,1952,1,100,112.6,6.0,0.9,9742755.1,103887.9,81.86,40.601895,-73.971727,15.0,41401.0,6.387384242372615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
4118,2383906,128114.0,1927,1,100,52.5,4.1,0.0,188985.1,1922.3,24.76,40.758053,-73.962294,6.0,10601.0,5.944896911291647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
2385,4409998,207233.0,1912,1,100,95.1,16.0,0.4,9174602.7,91746.0,,40.738574,-73.987536,5.0,50.0,6.18887994984946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
13866,4277211,61620.0,1972,1,90,201.3,32.9,0.9,5268538.9,57077.4,18.23,,,,,5.634075062231381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
14118,3121066,53252.0,1970,1,100,60.5,4.4,0.4,2659979.7,28466.6,38.82,,,,,5.11739483066779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
1248,2719868,95117.0,1929,1,100,79.0,4.3,0.0,143500.0,1456.1,37.85,40.733804,-73.99475,2.0,61.0,6.120736882812121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
7061,2653220,85218.0,1928,1,100,78.2,4.3,0.7,5640366.8,60440.1,131.06,40.841006,-73.911299,4.0,225.0,5.702448251643064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
12958,4039523,99350.0,1956,1,100,54.9,3.5,0.4,4966659.6,52660.0,,,,,,5.675040005790547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
7734,4842744,87000.0,1928,1,100,19.0,4.2,0.0,400000.0,4074.8,,40.87278,-73.90204,8.0,26702.0,3.054001181677967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
1342,2383263,81040.0,1920,1,100,33.4,6.7,0.1,954533.1,10660.5,18.26,40.731399,-74.007927,2.0,69.0,3.9259259105971376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
14284,2795529,138240.0,1962,1,100,104.5,5.3,0.8,12070900.3,120709.0,110.6,,,,,6.531897515626631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
9896,2544337,139901.0,2009,1,100,65.9,8.5,0.4,5762300.2,63924.8,26.97,40.71708,-73.963962,1.0,555.0,5.723911845951367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
13576,4414595,56903.0,2006,1,100,125.9,18.0,0.7,2825186.8,30502.9,,,,,,5.011301738639416,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hotel
5580,4940347,54779.0,1989,1,100,75.3,6.3,0.6,2938491.2,32243.8,61.79,40.805386,-73.954675,10.0,20102.0,5.050496827521386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
10486,4409183,82542.0,1941,1,100,110.8,4.1,1.0,7790100.2,84163.2,,40.657739,-73.952079,9.0,802.0,6.061923010756543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
4799,2670825,203706.0,1927,1,100,86.6,7.2,0.0,285770.6,2857.7,16.15,40.778415,-73.958477,8.0,140.0,6.565405805188048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
13782,2677899,135353.0,1962,1,100,92.7,5.2,,963445.5,,59.48,,,,,6.590163676124212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
7889,3522997,56222.0,1923,1,100,9.7,2.7,,,,12.2,40.867643,-73.891606,7.0,40501.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
4069,2740670,315078.0,1972,1,100,79.0,6.7,0.0,358850.0,3652.4,,40.760258,-73.964574,6.0,108.0,2.9496883350525844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
14113,4414533,71436.0,1925,1,100,78.3,5.0,0.7,4324563.0,46929.6,62.41,,,,,5.436774109695053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
8556,4039664,268560.0,1935,30,100,111.9,3.8,1.1,26579297.6,287601.5,,40.876814,-73.850354,12.0,386.0,7.252620764961372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
11683,4044727,52500.0,1930,1,100,73.4,,,4228346.8,,,40.589555,-73.949557,15.0,592.0,5.414321042304342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
6592,5090198,74594.0,1929,1,100,103.5,5.5,0.1,407200.0,4127.7,,40.83095,-73.919327,4.0,18102.0,6.143971018822751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
6438,2652011,72532.0,1931,1,100,96.9,17.8,0.0,2023.3,22.9,22.85,40.81667,-73.919959,1.0,65.0,5.245443876940969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
3560,3107158,174000.0,1989,1,100,54.9,4.1,,,,30.09,40.795056,-73.976228,7.0,183.0,6.607190580699342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
1399,4401417,63000.0,1920,1,100,41.1,4.3,0.3,1884837.1,21081.0,20.93,40.735593,-74.010064,2.0,75.0,4.6061696863211745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
10474,2715984,58332.0,1926,1,100,83.3,3.5,0.8,4540046.3,49679.0,51.82,40.656359,-73.962117,9.0,79802.0,5.485211785187126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
5234,4999204,66900.0,1999,1,100,60.8,4.6,0.5,3020807.4,33276.1,102.38,40.80036,-73.941661,11.0,182.0,5.077670695432414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
11488,2661774,96600.0,1937,1,100,73.9,3.0,0.7,6111400.4,64573.6,63.12,40.60572,-73.952595,15.0,560.0,5.782593655080491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
10838,3043155,96000.0,1941,1,100,139.6,4.6,0.5,4747699.7,50916.5,27.84,40.638826,-73.970533,12.0,492.0,6.7232312986329825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
14000,2796031,147700.0,1949,98,100,137.9,5.3,1.3,17705767.7,196391.2,190.22,,,,,6.846305316665914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
6613,2667439,115140.0,1941,1,100,105.2,4.0,0.0,317684.8,3176.8,43.49,40.826256,-73.92295,4.0,5902.0,6.421784856214322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
4525,4998577,70776.0,1988,1,100,68.8,7.1,0.5,3189573.2,35551.8,25.47,40.768289,-73.957169,8.0,126.0,5.132262782217954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
5959,3211687,59274.0,1923,1,100,73.8,3.0,0.0,129298.0,1293.0,35.51,40.838834,-73.944627,12.0,247.0,5.623295223743515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
7960,3155504,54000.0,1923,1,100,77.5,3.7,,,,,40.870974,-73.889601,7.0,40701.0,5.642970335259443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
9732,2638817,95960.0,1940,1,100,77.8,4.4,0.6,5700199.9,61659.3,34.63,40.687394,-73.967678,2.0,197.0,5.77827132664694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
7452,2937163,66060.0,1925,1,100,144.8,4.5,1.4,9471432.7,99375.2,85.93,40.847066,-73.891593,6.0,373.0,6.220788957497273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
9402,3538121,166718.0,1905,1,100,73.1,3.3,0.7,10200216.3,110113.3,,40.675001,-73.946057,8.0,313.0,6.294896929650995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
6552,2815953,58153.0,1929,1,100,118.6,7.3,0.0,281800.0,2857.2,,40.832519,-73.91354,4.0,175.0,6.001662372084428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
3650,3425518,88722.0,1920,1,100,51.5,7.3,,,,18.15,40.763381,-73.974976,5.0,11201.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
12517,2734722,106800.0,1951,1,100,77.9,4.1,0.7,6631299.8,71553.2,49.37,,,,,5.9207738064852125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
3772,2640229,214392.0,1957,1,75,69.6,16.9,,,,14.07,40.75978,-73.972097,5.0,102.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
7892,3536027,72533.0,1924,1,100,72.5,4.7,0.0,0.0,0.0,,40.866688,-73.893896,7.0,40302.0,5.738505910714586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
1113,4401436,51925.0,1985,1,100,45.5,4.1,0.4,1978361.1,22570.7,,40.726492,-74.000303,2.0,49.0,4.6549122778829055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
1114,2640841,329116.0,1929,1,100,59.6,12.6,0.0,1160885.1,12270.4,12.16,40.72748,-74.00548,2.0,37.0,6.002157176646725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
8562,3663729,176420.0,2009,1,100,5.2,0.5,0.0,398100.0,4360.0,2.59,40.869927,-73.83395,12.0,46202.0,3.0492730404820207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-Refrigerated Warehouse
13223,2817619,62400.0,1937,1,100,104.9,,,,,,,,,,6.105908681498851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
12851,4040473,100796.0,1962,1,100,88.2,5.4,0.7,7143200.1,77190.7,52.22,,,,,5.938591057500914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
12843,5832623,177692.0,1963,1,100,65.2,5.9,0.5,8661199.3,94580.2,45.5,,,,,6.2253501949540935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
12033,2790747,90861.0,2007,1,100,64.1,10.0,0.3,2580408.8,28043.7,,,,,,4.920710586568268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
1564,2648755,266912.0,1926,1,100,66.9,12.2,0.0,1199145.4,11991.5,13.33,40.752951,-73.992922,4.0,111.0,6.104569993213254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
12539,5932289,55000.0,1958,1,100,87.7,4.2,0.4,2408900.1,24089.0,,,,,,5.504111279527133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
10989,2677888,398660.0,1971,1,100,92.3,4.7,0.8,30218959.0,333714.2,,40.639829,-74.024426,10.0,22.0,7.380941338919172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
9020,4047040,84445.0,1937,1,100,59.1,4.1,0.5,3993299.6,44887.5,33.55,40.697982,-73.996495,2.0,301.0,5.357057861570636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
9808,4994796,337601.0,2012,1,100,90.2,6.4,0.7,14941618.4,161927.0,37.8,40.687893,-73.980222,2.0,33.0,6.676579555970663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
1352,3108944,140044.0,1912,1,100,111.4,19.7,0.2,2410287.5,24944.4,,40.737992,-73.998369,2.0,71.0,5.976604684200958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
11901,4820315,101000.0,1929,1,100,54.4,2.8,0.4,4722300.3,47223.0,52.39,40.577007,-73.961331,13.0,36002.0,5.524655808758766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
3611,4919739,60500.0,1918,1,100,47.8,12.7,0.0,237075.3,2437.3,15.33,40.757426,-73.978465,5.0,96.0,2.533696813957432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
11383,5802586,53052.0,1927,1,100,74.8,3.0,0.7,3520217.0,38004.6,93.99,40.616648,-73.954695,14.0,538.0,5.231108616854587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
781,3537563,94532.0,1905,1,100,55.8,8.7,0.3,1740800.0,19414.8,,40.720634,-74.008831,1.0,39.0,4.52720864451838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
13301,4952684,117480.0,1950,1,100,58.5,2.4,0.5,6921770.9,69217.7,,,,,,5.906995390481532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
6790,4463083,58560.0,1928,1,100,79.2,3.6,0.0,117346.2,1173.5,108.92,40.842293,-73.926043,4.0,201.0,5.675040005790547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
803,5850833,50089.0,1991,1,100,76.3,17.2,0.2,942681.2,10793.0,21.69,40.717031,-73.998413,3.0,29.0,3.914021008090819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
11314,4013968,104000.0,1940,1,100,91.1,3.1,0.9,8357399.8,89189.3,77.24,40.604147,-73.968082,15.0,41402.0,6.095599311839989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
3635,1273461,205020.0,1957,1,100,69.8,,,,,,40.760703,-73.975634,5.0,104.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
12150,4985683,58800.0,1935,1,95,99.1,3.9,0.9,5029940.0,54865.2,53.74,,,,,5.58799744166249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
2778,3351449,1800000.0,1985,1,100,139.9,21.0,0.7,124626097.6,1246261.0,54.97,40.758267,-73.985468,5.0,119.0,8.79777511737771,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hotel
3115,2670867,235400.0,1923,1,100,70.0,7.0,,,,65.39,40.777609,-73.982055,7.0,157.0,6.725393721388161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
5853,3525359,66366.0,1931,1,100,66.6,2.0,0.7,3959323.4,43366.4,40.76,40.832194,-73.949417,9.0,237.0,5.348535082708654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
1843,3760869,59440.0,1910,1,95,47.3,8.7,0.0,1496.4,18.8,1367.13,40.745782,-73.991801,5.0,95.0,4.440295542797857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
4803,4852156,51744.0,1924,1,100,77.3,6.3,0.0,66908.8,680.7,37.15,40.778401,-73.95709,8.0,140.0,5.367843429196647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
